video-id,comment-id,username,date,text,like-count
E6bVBH9y5O8,Ugwhs4xhHXtkuaNYkiZ4AaABAg,@janboreczek3045,2022-09-15,"This -18 degrees Celsius without a greenhouse effect would be the case assuming the Earth albedo would be identical to the current one. In reality it would be way lower due to the ice and snow, as would be the temperature. In fact during the periods of a snowball Earth, the poles were so cold that the condensation of CO2 was occuring there",11
E6bVBH9y5O8,UgxzZ6eoeqJUqGKPWLl4AaABAg,@askemervigbahnson333,2022-09-15,"I did the math with figures from <a href=""https://www.youtube.com/watch?v=E6bVBH9y5O8&amp;t=460"">7:40</a> graphic, and if ALL of the energy were deposited in the atmosphere, and none in the soil or oceans, the air would have increased its temperature by 18 degrees celcius every decade. Thanks to high heat capacity of water for not letting that happen i guess...",11
E6bVBH9y5O8,UgxEsVlPLO9xWBt3LVN4AaABAg,@cggc9510,2022-09-16,"Must pur on my climate scientist har for a moment. I saw the thumbnail. Climate change is natural. What isn&#39;t natural is the rate of change. The rate is unprecenteded. In the past, climate swings took thousands of years. We have managed to completely shift the climate in just a few hundred. The last big climate swing we caused was due to agriculture and even that took over 1000 years. That is why we are all worried. It is hard to understand how species can adapt to climate shifts when every other change they have endured took eons to occur.",11
E6bVBH9y5O8,Ugwav-4lyt1IAIZUPTd4AaABAg,@erroreliminator2.076,2023-01-16,The comments here by climate change deniers are LOLOLOLOL,11
E6bVBH9y5O8,UgwV3z4W_XjXMiAVhh14AaABAg,@barrybloggs9474,2022-12-16,"Try explaining the Roman &amp; Medieval Warm Periods, what caused those? Then the thousands of snowfall and cold records broken across globe in 2022??",11
MBKZWKeKYqE,Ugz8S3jLDEGrTM_Ba6d4AaABAg,@rockyluan,2023-09-04,Suggestion: maybe promote public transportation and stop estimating consumerism,11
MBKZWKeKYqE,UgwRM_dVEkUxEfi4aYp4AaABAg,@kathlake4009,2023-12-25,"I&#39;m 83 now.  I had had 2 children before hearing of global warming.  At that point I determined to have no more children.  I later married 2 childless men (not at the same time 🤓), and had no more children.  Being so close to the end of my life, I hope to miss the worst of the looming disaster.  Unfortunately, my great-grandaughter will live it. 😢",11
MBKZWKeKYqE,Ugz5SUIY503ed9pJXS14AaABAg,@tracetamiah1597,2022-09-09,It would take us to see each other as connected to this planet.,11
MBKZWKeKYqE,UgzPNnknAs4uPpMtqEx4AaABAg,@stephenrobinson8244,2024-01-11,"Sky news released a video yesterday talking about record temperatures yesterday.<br>The thing that shocked me, was how many people commented they didn&#39;t care but most didn&#39;t believe it.",11
f9JVFuD7uAg,UgySsLXzvhcoOyn5CfR4AaABAg,@SuperVlerik,2022-09-10,"We can do this now (some already are, in fact), and without handing the controls over once again to industrial scale profiteers.<br><a href=""http://www.youtube.com/results?search_query=%23biochar"">#Biochar</a> is a millennium-old low-tech technique which repairs soils, increases fertility, regulates soil moisture and sequesters literally tons of carbon for hundreds (in some cases, thousands) of years. The combination of materials, pressures, temperatures used to &#39;char&#39; can also provide fuel and energy at the same time.<br><br>It would be awesome if you guys could produce an informative episode on the history and current status of biochar production and use. The science is already there; has been  for a few decades.",11
O_F0XIOYms8,UgxG0uGC32lZ1z-bmbV4AaABAg,@franciscovarela7127,2022-09-13,"Good to see some evangelicals acknowledging the need to take action to limit human activity impact on the climate. The evangelical climate change deniers and those that think it is &quot;god&#39;s will&quot; that the planet become uninhabitable should pray harder, perhaps he/she/it will listen.",11
1MZFrJPPIQ8,Ugx0v6xWAudhQJ9bW6R4AaABAg,@ArgonDavid,2022-09-11,"Tree plantation, Water conservation methods, rainfall water harvesting, storing water in man made lakes etc. 🙏😭 Water conservation methods World-wide action plans required 🙏😭",11
1MZFrJPPIQ8,UgxSWEbwvlx0e1E2qIF4AaABAg,@arbaz79,2022-08-12,"Another great documentary by DW 👍.Its like DW knows on which topics I want to see documentary of.I was waiting for DW to make a documentary on water and they finally did.Not gold but water is the next <a href=""http://oil.living/"">oil.Living</a> without water is just not possible.Water is like oxygen to us humans.",11
qySBQjSXbfw,UgzAMT3xQHGTz-3eSoR4AaABAg,@suanne1217,2023-07-18,"Can’t thank enough for the countries, scientists, and the individuals who care for our land and nature. Every efforts need to be implemented from all of us to save our earth.",11
qySBQjSXbfw,UgwPIXB4zA6vIHumP1N4AaABAg,@rileyhoffman6629,2023-01-04,"Overall, an extraordinarily direct, logical, and convincing doc on Earth&#39;s (and our) next ten thousand years. (On a different note: a personal Thank You for the lack of background music; subject matter is itself sufficiently dramatic.)",11
qySBQjSXbfw,UgwWzRiOsDXSnxlfaYV4AaABAg,@liberty-matrix,2022-10-02,"&quot;Environmentalists changed the word jungle to rain forest, because no one would give them money to save a jungle. Same with swamps and wetlands.&quot; ~George Carlin",11
qySBQjSXbfw,UgyZ8z0XSvJNjtyPtnJ4AaABAg,@seb2549,2022-10-01,"Maybe it would add to the context if the authors explained how these &quot;forests&quot; in the first few minutes of the doc (with all those unhealthy damaged trees) were actually  not natural but planted.   All these trees are of the same age, all are monocultures, all seem to be in what was a replacement for a forest that was harvested in the past.   This is not a healthy &quot;forest&quot; this is a plantation.   No wonder these trees are vulnerable.",11
u-8a-u-sKH4,UgxMILNFaJaUf1mGc454AaABAg,@rd4660,2022-10-28,&quot;Climate meltdown&quot;.   LOL.  We&#39;ve heard this big lie for forty years.,11
ObotsqFuhCA,UgzXrC3rEJ8p5E8lgcp4AaABAg,@trumpwon8064,2022-08-03,We&#39;re so scared 😱,11
MsdIqPbEwWE,UgwC64K6s2lly2NOe-Z4AaABAg,@JamieMcgee518,2022-09-29,Not many news sources have reported  &quot; hundreds of fatalities  &quot; .... let&#39;s hope that&#39;s premature  and inaccurate . ( Thursday 11 am   E.T. ),10
MsdIqPbEwWE,UgzoQ41xCOKa6DfAwvN4AaABAg,@user-em6ie2be7x,2022-09-29,It&#39;s Time to listen to Climate Scientist. 🤦🏿‍♂️,10
MsdIqPbEwWE,Ugyfk-OQt7rJoWuziHR4AaABAg,@jerryjones7293,2022-09-29,"It is pathetic that real estate &quot;developers&quot; continue to build and sell property in such dangerous places. I guess they follow the adage, never give a sucker an even break.",10
GR46_ohNh9U,UgwLsRt6y-ZBqoz_1vp4AaABAg,@beachie,2022-10-28,&quot;It&#39;s also the coolest summer for the rest of your life.&quot; That hit hard.,10
puggApj9Z50,UgwDbQ77h3kBp3rSe0l4AaABAg,@joedavenport934,2022-09-19,I live in Eastern Washington and the weather has been getting nicer... ish. We&#39;re not used to 100 degree days in summer and those have become very common. But we&#39;ve also seen a lot less snow. The biggest problem at this point is all the smoke from Oregon and California burning.,10
puggApj9Z50,UgxkHcB5JsL2gA7OLzV4AaABAg,@yohann2768,2022-09-19,"Moved to Québec 4 year ago. Climate was not the bigest motive then, but after this summer I know that I will stay. It was hell summer in my home country, drougths, month-long heatwave, violent stroms... It feels safer here, Québec is built for hard climate.",10
puggApj9Z50,UgxjouKKyCJzsaV1c6t4AaABAg,@jec6613,2022-09-19,"When I purchased my first home six years ago, future climate change was definitely on the radar, especially as the one I found to buy when I was 35 can easily last the rest of my life (good design both for me being young and me being elderly).  Location-wise, I&#39;m in an area that will has sufficient rainfail even in extreme draught years, over 700 feet in elevation and somewhat inland, near a coastline to moderate temperatures, and in New England so relatively cool for now.<br><br>But, other things that went into the decision that&#39;s not just temperature related: the house can and has survived nor&#39;easters, tornados, and hurricanes with 100+ MPH wind without damage.  I have sufficient buffer around the home in the event of forest fires or trees falling, I&#39;m elevated relative to my surroundings so I don&#39;t have to worry about major flooding, and the entire home had the drainage system rebuilt post-Sandy.  And all of the above are maintenance tasks that I have to stay on top of to keep the home safe long-term.<br><br>But, perhaps most disturbingly, since the house was built in the &#39;70&#39;s the A/C system has been upgraded from a 3 ton, to a 4 ton, and we&#39;re in the process of installing a 5 ton system.  This despite the insulation also being improved over that time.",10
E6bVBH9y5O8,Ugw56ypSEP_3zJ4RZqV4AaABAg,@Good.Fella.,2023-08-30,"I’m confused about the graph you used there at <a href=""https://www.youtube.com/watch?v=E6bVBH9y5O8&amp;t=184"">3:04</a>. 3 steps for positive temperature changes, but only 1 step for the negative changes.. this looks like a trick to make it look like the temperature changes more in one specific direction.. plus it all started at 1880 which is funny in itself.",10
E6bVBH9y5O8,Ugz3Q8i5-m6qCZyhphp4AaABAg,@dstinnettmusic,2022-09-18,The fact that we still are having this conversation after 20-30 years makes be sad.,10
E6bVBH9y5O8,UgwQFsGWy3wLlnKwiqN4AaABAg,@conors4430,2024-01-31,"When the chemicals that were found to be causing the hole in the ozone layer, we had only really been using them on mass for maybe 50 or 60 years, now most of that damage has been reversed because we took action. We’ve been pumping fossil fuels into the atmosphere for much longer and it much higher quantities Than any of the chemicals involved in damaging the ozone layer, so it’s completely understandable that we have caused this. However, unlike the air-conditioning industry, the fossil fuel industry is probably the wealthiest, most powerful and most politically connected than any other industry on earth and of course they don’t want the gravy train to stop chugging. The saddest part about all of this is, even Margaret Thatcher, the absolute darling to conservatives who tend to oppose climate change was completely bought into  the fact that man-made climate change was occurring and that something needed to be done about it. And that was in the bloody 80s. Plus, most of the people who use the climate is always changing argument. Still seem to be the people saying that we should make no preparations as a species for the changes that is happening, okay, even if the sea levels weren’t rising because of us or storms weren’t getting worse because of us, you still advocate doing absolutely nothing. That’s how you know they are bad faith actors",10
EiCs_8ZKVJc,UgzIgd3dFtHCxCqJsPp4AaABAg,@nguyenthihonghanh1253,2022-10-21,"1. Next day is my deadline for  graduate thesis, I&#39;m doomed and gloomy now cause I hasn&#39;t finished yet. Worse, it is forecasted that there will be floods in my area. That has adverse effects to my mental health cause I have a post -traumatic stress disorder. I think that I can take a walk and calm down. For me, a walk per se allways helps me tackle climate anxiety.<br>Just for learning vocabulary:)",10
EiCs_8ZKVJc,UgwIvehoWkvjb8s3JKR4AaABAg,@mijanurrahmanhasan7365,2022-10-20,Need daily video like this.....💙,10
MBKZWKeKYqE,UgzskbtXkfeWXilyWGN4AaABAg,@bulisa_masiga,2022-11-02,This video was beautifully done 🙌,10
f9JVFuD7uAg,UgwkEwiqElyuXsoW0DJ4AaABAg,@thesilentone4024,2022-09-09,Parking lots take up 25 to 30% of city land space why cant we reduce this by 80%. Go up not out parking garages solar on top batteries on bottom potentially more parking spaces and you can have vines growing up them.<br>The extra freed up land plant trees and flowers reduce heat let people rest in cool shade witch will promote more people walking not driving because they can stop and rest not roste.,10
f9JVFuD7uAg,UgyKjIUW6aBVrFBFA_t4AaABAg,@DanielSMatthews,2022-09-09,"I always try to remember to ask myself, &quot;If you didn&#39;t see something coming what makes you so sure you are smart enough to fully anticipate the implications of trying <i>any</i> intervention?&quot;",10
1MZFrJPPIQ8,UgxLpRNZE6pe9mqW9Ud4AaABAg,@lim8581,2023-11-25,The documentary paints a stark picture of the growing water crisis fueled by climate change. It&#39;s a wake-up call for all of us to cherish this precious resource and work towards sustainable solutions. Thank you for shedding light on this critical issue.,10
